Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,Resource,Role
1068,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-07-18 08:40:00.000,2011-07-18 08:51:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Amend Request for Quotation,Penn Osterwalder-Requester,2011-07-18 09:37:00.000,2011-07-18 09:43:00.000,Variant 3,3,Penn Osterwalder,Requester
1068,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-07-22 03:06:00.000,2011-07-22 03:43:00.000,Variant 3,3,Francois de Perrier,Purchasing Agent
1068,Amend Request for Quotation,Maris Freeman-Requester Manager,2011-07-22 19:40:00.000,2011-07-22 19:58:00.000,Variant 3,3,Maris Freeman,Requester Manager
1068,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-08-02 03:35:00.000,2011-08-02 03:51:00.000,Variant 3,3,Karel de Groot,Purchasing Agent
1068,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-08-04 07:06:00.000,2011-08-04 07:33:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-08-04 09:06:00.000,2011-08-04 14:01:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Analyze Quotation Comparison Map,Nico Ojenbeer-Requester,2011-08-04 20:08:00.000,2011-08-04 20:17:00.000,Variant 3,3,Nico Ojenbeer,Requester
1068,Choose best option,Immanuel Karagianni-Requester,2011-08-04 20:17:00.000,2011-08-04 20:17:00.000,Variant 3,3,Immanuel Karagianni,Requester
1068,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-08-05 04:50:00.000,2011-08-05 11:06:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-08-05 19:28:00.000,2011-08-05 19:37:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Confirm Purchase Order,Esmeralda Clay-Supplier,2011-08-06 20:09:00.000,2011-08-06 20:28:00.000,Variant 3,3,Esmeralda Clay,Supplier
1068,Deliver Goods Services,Sean Manney-Supplier,2011-08-12 18:23:00.000,2011-08-14 10:39:00.000,Variant 3,3,Sean Manney,Supplier
1068,Release Purchase Order,Immanuel Karagianni-Requester,2011-08-14 18:19:00.000,2011-08-14 18:20:00.000,Variant 3,3,Immanuel Karagianni,Requester
1068,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-08-15 04:14:00.000,2011-08-15 04:15:00.000,Variant 3,3,Magdalena Predutta,Purchasing Agent
1068,Send Invoice,Carmen Finacse-Supplier,2011-08-26 00:11:00.000,2011-08-26 00:11:00.000,Variant 3,3,Carmen Finacse,Supplier
1068,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-08-26 14:32:00.000,2011-08-26 14:38:00.000,Variant 3,3,Karalda Nimwada,Financial Manager
1068,Settle Dispute With Supplier,Pedro Alvares-Financial Manager,2011-08-26 15:15:00.000,2011-08-26 15:34:00.000,Variant 3,3,Pedro Alvares,Financial Manager
1068,Authorize Supplier's Invoice payment,Karalda Nimwada-Financial Manager,2011-08-26 15:34:00.000,2011-08-26 15:34:00.000,Variant 3,3,Karalda Nimwada,Financial Manager
1068,Pay Invoice,Karalda Nimwada-Financial Manager,2011-08-26 16:27:00.000,2011-08-26 16:34:00.000,Variant 3,3,Karalda Nimwada,Financial Manager
1116,Create Purchase Requisition,Tesca Lobes-Requester,2011-06-10 22:05:00.000,2011-06-10 22:26:00.000,Variant 8,8,Tesca Lobes,Requester
1116,Create Request for Quotation,Kim Passa-Requester,2011-06-11 01:46:00.000,2011-06-11 01:55:00.000,Variant 8,8,Kim Passa,Requester
1116,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-06-14 23:31:00.000,2011-06-14 23:48:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-06-15 00:40:00.000,2011-06-15 00:48:00.000,Variant 8,8,Nico Ojenbeer,Requester
1116,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-06-27 02:24:00.000,2011-06-27 02:31:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation,Esmana Liubiata-Requester,2011-06-27 03:20:00.000,2011-06-27 03:33:00.000,Variant 8,8,Esmana Liubiata,Requester
1116,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-08-02 15:49:00.000,2011-08-02 16:11:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation,Esmana Liubiata-Requester,2011-08-02 16:55:00.000,2011-08-02 17:02:00.000,Variant 8,8,Esmana Liubiata,Requester
1116,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-08-14 08:51:00.000,2011-08-14 09:28:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1116,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-08-14 23:45:00.000,2011-08-15 00:15:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1116,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-08-15 02:23:00.000,2011-08-15 06:32:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1116,Analyze Quotation Comparison Map,Fjodor Kowalski-Requester,2011-08-15 13:19:00.000,2011-08-15 13:35:00.000,Variant 8,8,Fjodor Kowalski,Requester
1116,Choose best option,Elvira Lores-Requester,2011-08-15 13:35:00.000,2011-08-15 13:35:00.000,Variant 8,8,Elvira Lores,Requester
1116,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-08-17 08:40:00.000,2011-08-17 19:57:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
1116,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-08-17 23:37:00.000,2011-08-17 23:50:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1116,Confirm Purchase Order,Sean Manney-Supplier,2011-08-18 12:05:00.000,2011-08-18 12:14:00.000,Variant 8,8,Sean Manney,Supplier
1116,Deliver Goods Services,Sean Manney-Supplier,2011-09-03 07:11:00.000,2011-09-03 10:23:00.000,Variant 8,8,Sean Manney,Supplier
1116,Release Purchase Order,Penn Osterwalder-Requester,2011-09-03 18:22:00.000,2011-09-03 18:23:00.000,Variant 8,8,Penn Osterwalder,Requester
1116,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-09-03 21:51:00.000,2011-09-03 21:52:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
1116,Send Invoice,Carmen Finacse-Supplier,2011-09-12 13:53:00.000,2011-09-12 13:53:00.000,Variant 8,8,Carmen Finacse,Supplier
1116,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-09-13 04:25:00.000,2011-09-13 04:31:00.000,Variant 8,8,Pedro Alvares,Financial Manager
1116,Settle Dispute With Supplier,Karalda Nimwada-Financial Manager,2011-09-13 05:02:00.000,2011-09-13 05:17:00.000,Variant 8,8,Karalda Nimwada,Financial Manager
1116,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-09-13 05:17:00.000,2011-09-13 05:17:00.000,Variant 8,8,Pedro Alvares,Financial Manager
1116,Pay Invoice,Karalda Nimwada-Financial Manager,2011-09-13 06:22:00.000,2011-09-13 06:27:00.000,Variant 8,8,Karalda Nimwada,Financial Manager
1160,Create Purchase Requisition,Fjodor Kowalski-Requester,2011-06-18 05:48:00.000,2011-06-18 06:13:00.000,Variant 23,23,Fjodor Kowalski,Requester
1160,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-06-19 03:55:00.000,2011-06-19 04:01:00.000,Variant 23,23,Francis Odell,Requester Manager
1160,Create Request for Quotation,Maris Freeman-Requester Manager,2011-06-19 04:08:00.000,2011-06-19 04:11:00.000,Variant 23,23,Maris Freeman,Requester Manager
1160,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-06-21 23:18:00.000,2011-06-21 23:40:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
1160,Amend Request for Quotation,Penn Osterwalder-Requester,2011-06-22 00:33:00.000,2011-06-22 00:40:00.000,Variant 23,23,Penn Osterwalder,Requester
1160,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-06-22 03:40:00.000,2011-06-22 03:58:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
1160,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-06-22 04:52:00.000,2011-06-22 05:07:00.000,Variant 23,23,Immanuel Karagianni,Requester
1160,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-07-05 13:06:00.000,2011-07-05 13:30:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
1160,Amend Request for Quotation,Penn Osterwalder-Requester,2011-07-05 14:17:00.000,2011-07-05 14:31:00.000,Variant 23,23,Penn Osterwalder,Requester
1160,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-08-08 12:10:00.000,2011-08-08 12:40:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
1160,Amend Request for Quotation,Esmana Liubiata-Requester,2011-08-08 13:34:00.000,2011-08-08 13:46:00.000,Variant 23,23,Esmana Liubiata,Requester
1160,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-08-23 06:22:00.000,2011-08-23 06:53:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
1160,Amend Request for Quotation,Penn Osterwalder-Requester,2011-08-23 07:39:00.000,2011-08-23 07:52:00.000,Variant 23,23,Penn Osterwalder,Requester
1160,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-09-07 19:23:00.000,2011-09-07 19:53:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
1160,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-09-08 08:46:00.000,2011-09-08 09:11:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
1160,Create Quotation comparison Map,Francois de Perrier-Purchasing Agent,2011-09-08 13:55:00.000,2011-09-08 16:01:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
1160,Analyze Quotation Comparison Map,Miu Hanwan-Requester,2011-09-08 22:44:00.000,2011-09-08 23:01:00.000,Variant 23,23,Miu Hanwan,Requester
1160,Choose best option,Anne Olwada-Requester,2011-09-08 23:01:00.000,2011-09-08 23:01:00.000,Variant 23,23,Anne Olwada,Requester
1160,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-09-10 00:11:00.000,2011-09-10 08:34:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
1160,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-09-10 10:57:00.000,2011-09-10 11:09:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
1160,Confirm Purchase Order,Sean Manney-Supplier,2011-09-13 09:43:00.000,2011-09-13 10:01:00.000,Variant 23,23,Sean Manney,Supplier
1160,Deliver Goods Services,Esmeralda Clay-Supplier,2011-09-28 19:42:00.000,2011-09-29 00:38:00.000,Variant 23,23,Esmeralda Clay,Supplier
1160,Release Purchase Order,Elvira Lores-Requester,2011-09-29 08:45:00.000,2011-09-29 08:46:00.000,Variant 23,23,Elvira Lores,Requester
1160,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-09-29 15:00:00.000,2011-09-29 15:01:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
1160,Send Invoice,Kiu Kan-Supplier,2011-10-03 06:30:00.000,2011-10-03 06:30:00.000,Variant 23,23,Kiu Kan,Supplier
1160,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-10-03 20:49:00.000,2011-10-03 20:55:00.000,Variant 23,23,Pedro Alvares,Financial Manager
1160,Settle Dispute With Supplier,Karalda Nimwada-Financial Manager,2011-10-03 21:03:00.000,2011-10-03 21:33:00.000,Variant 23,23,Karalda Nimwada,Financial Manager
1160,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-10-03 21:33:00.000,2011-10-03 21:33:00.000,Variant 23,23,Pedro Alvares,Financial Manager
1160,Pay Invoice,Pedro Alvares-Financial Manager,2011-10-03 22:32:00.000,2011-10-03 22:38:00.000,Variant 23,23,Pedro Alvares,Financial Manager
1178,Create Purchase Requisition,Fjodor Kowalski-Requester,2011-06-20 04:32:00.000,2011-06-20 05:22:00.000,Variant 52,52,Fjodor Kowalski,Requester
1178,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-06-21 02:15:00.000,2011-06-21 02:21:00.000,Variant 52,52,Heinz Gutschmidt,Requester Manager
1178,Create Request for Quotation,Francis Odell-Requester Manager,2011-06-21 02:27:00.000,2011-06-21 02:29:00.000,Variant 52,52,Francis Odell,Requester Manager
1178,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-06-21 19:30:00.000,2011-06-21 20:03:00.000,Variant 52,52,Magdalena Predutta,Purchasing Agent
1178,Amend Request for Quotation,Elvira Lores-Requester,2011-06-21 20:55:00.000,2011-06-21 21:02:00.000,Variant 52,52,Elvira Lores,Requester
1178,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-07-15 07:22:00.000,2011-07-15 07:56:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Amend Request for Quotation,Fjodor Kowalski-Requester,2011-07-15 08:45:00.000,2011-07-15 08:55:00.000,Variant 52,52,Fjodor Kowalski,Requester
1178,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-08-14 12:41:00.000,2011-08-14 13:00:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Amend Request for Quotation,Fjodor Kowalski-Requester,2011-08-14 13:57:00.000,2011-08-14 14:04:00.000,Variant 52,52,Fjodor Kowalski,Requester
1178,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-08-15 07:32:00.000,2011-08-15 07:52:00.000,Variant 52,52,Karel de Groot,Purchasing Agent
1178,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-08-15 08:49:00.000,2011-08-15 08:56:00.000,Variant 52,52,Immanuel Karagianni,Requester
1178,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-09-10 22:12:00.000,2011-09-10 22:36:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-09-11 04:01:00.000,2011-09-11 04:28:00.000,Variant 52,52,Karel de Groot,Purchasing Agent
1178,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-09-11 19:10:00.000,2011-09-11 22:17:00.000,Variant 52,52,Karel de Groot,Purchasing Agent
1178,Analyze Quotation Comparison Map,Kim Passa-Requester,2011-09-12 04:39:00.000,2011-09-12 04:47:00.000,Variant 52,52,Kim Passa,Requester
1178,Choose best option,Penn Osterwalder-Requester,2011-09-12 04:47:00.000,2011-09-12 04:47:00.000,Variant 52,52,Penn Osterwalder,Requester
1178,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-09-12 07:21:00.000,2011-09-12 21:01:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-09-14 01:27:00.000,2011-09-14 01:36:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Confirm Purchase Order,Carmen Finacse-Supplier,2011-09-14 19:55:00.000,2011-09-14 20:27:00.000,Variant 52,52,Carmen Finacse,Supplier
1178,Deliver Goods Services,Kiu Kan-Supplier,2011-09-25 00:56:00.000,2011-09-25 11:41:00.000,Variant 52,52,Kiu Kan,Supplier
1178,Release Purchase Order,Nico Ojenbeer-Requester,2011-09-25 18:50:00.000,2011-09-25 18:51:00.000,Variant 52,52,Nico Ojenbeer,Requester
1178,Settle Dispute With Supplier,Magdalena Predutta-Purchasing Agent,2011-09-26 01:02:00.000,2011-09-26 10:23:00.000,Variant 52,52,Magdalena Predutta,Purchasing Agent
1178,Release Purchase Order,Miu Hanwan-Requester,2011-09-26 17:47:00.000,2011-09-26 17:48:00.000,Variant 52,52,Miu Hanwan,Requester
1178,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-09-26 22:29:00.000,2011-09-26 22:30:00.000,Variant 52,52,Francois de Perrier,Purchasing Agent
1178,Send Invoice,Carmen Finacse-Supplier,2011-09-28 08:40:00.000,2011-09-28 08:40:00.000,Variant 52,52,Carmen Finacse,Supplier
1178,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-09-28 23:10:00.000,2011-09-28 23:14:00.000,Variant 52,52,Pedro Alvares,Financial Manager
1178,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-09-28 23:14:00.000,2011-09-28 23:14:00.000,Variant 52,52,Pedro Alvares,Financial Manager
1178,Pay Invoice,Pedro Alvares-Financial Manager,2011-09-28 23:37:00.000,2011-09-28 23:46:00.000,Variant 52,52,Pedro Alvares,Financial Manager
1192,Create Purchase Requisition,Immanuel Karagianni-Requester,2011-06-21 14:56:00.000,2011-06-21 15:26:00.000,Variant 53,53,Immanuel Karagianni,Requester
1192,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-06-22 11:14:00.000,2011-06-22 11:18:00.000,Variant 53,53,Francis Odell,Requester Manager
1192,Amend Purchase Requisition,Kim Passa-Requester,2011-06-22 23:01:00.000,2011-06-22 23:25:00.000,Variant 53,53,Kim Passa,Requester
1192,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-06-23 23:46:00.000,2011-06-23 23:54:00.000,Variant 53,53,Heinz Gutschmidt,Requester Manager
1198,Create Purchase Requisition,Penn Osterwalder-Requester,2011-06-22 00:53:00.000,2011-06-22 01:02:00.000,Variant 8,8,Penn Osterwalder,Requester
1198,Create Request for Quotation,Penn Osterwalder-Requester,2011-06-22 07:40:00.000,2011-06-22 07:51:00.000,Variant 8,8,Penn Osterwalder,Requester
1198,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-07-27 04:21:00.000,2011-07-27 04:48:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1198,Amend Request for Quotation,Miu Hanwan-Requester,2011-07-27 05:35:00.000,2011-07-27 05:49:00.000,Variant 8,8,Miu Hanwan,Requester
1198,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-07-27 23:06:00.000,2011-07-27 23:29:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1198,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-07-28 00:11:00.000,2011-07-28 00:25:00.000,Variant 8,8,Immanuel Karagianni,Requester
1198,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-07-29 21:53:00.000,2011-07-29 22:14:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1198,Amend Request for Quotation,Clement Duchot-Requester,2011-07-29 22:59:00.000,2011-07-29 23:07:00.000,Variant 8,8,Clement Duchot,Requester
1198,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-08-23 05:36:00.000,2011-08-23 05:55:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
1198,Send Request for Quotation to Supplier,Francois de Perrier-Purchasing Agent,2011-08-23 19:33:00.000,2011-08-23 19:44:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1198,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-08-23 20:48:00.000,2011-08-24 00:58:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
1198,Analyze Quotation Comparison Map,Esmana Liubiata-Requester,2011-08-24 07:07:00.000,2011-08-24 07:27:00.000,Variant 8,8,Esmana Liubiata,Requester
1198,Choose best option,Elvira Lores-Requester,2011-08-24 07:27:00.000,2011-08-24 07:27:00.000,Variant 8,8,Elvira Lores,Requester
1198,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-08-25 01:40:00.000,2011-08-25 12:51:00.000,Variant 8,8,Karel de Groot,Purchasing Agent
1198,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-08-26 22:14:00.000,2011-08-26 22:23:00.000,Variant 8,8,Francois de Perrier,Purchasing Agent
1198,Confirm Purchase Order,Kiu Kan-Supplier,2011-09-01 05:07:00.000,2011-09-01 05:40:00.000,Variant 8,8,Kiu Kan,Supplier
1198,Deliver Goods Services,Esmeralda Clay-Supplier,2011-09-12 11:35:00.000,2011-09-13 17:12:00.000,Variant 8,8,Esmeralda Clay,Supplier
1198,Release Purchase Order,Nico Ojenbeer-Requester,2011-09-14 00:47:00.000,2011-09-14 00:48:00.000,Variant 8,8,Nico Ojenbeer,Requester
1198,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-09-14 14:22:00.000,2011-09-14 14:23:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
1198,Send Invoice,Sean Manney-Supplier,2011-09-15 02:09:00.000,2011-09-15 02:09:00.000,Variant 8,8,Sean Manney,Supplier
1198,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-09-15 16:38:00.000,2011-09-15 16:41:00.000,Variant 8,8,Karalda Nimwada,Financial Manager
1198,Settle Dispute With Supplier,Pedro Alvares-Financial Manager,2011-09-15 17:11:00.000,2011-09-15 17:43:00.000,Variant 8,8,Pedro Alvares,Financial Manager
1198,Authorize Supplier's Invoice payment,Karalda Nimwada-Financial Manager,2011-09-15 17:43:00.000,2011-09-15 17:43:00.000,Variant 8,8,Karalda Nimwada,Financial Manager
1198,Pay Invoice,Pedro Alvares-Financial Manager,2011-09-15 18:42:00.000,2011-09-15 18:57:00.000,Variant 8,8,Pedro Alvares,Financial Manager
1220,Create Purchase Requisition,Fjodor Kowalski-Requester,2011-06-25 03:56:00.000,2011-06-25 04:36:00.000,Variant 16,16,Fjodor Kowalski,Requester
1220,Create Request for Quotation,Clement Duchot-Requester,2011-06-25 08:58:00.000,2011-06-25 09:13:00.000,Variant 16,16,Clement Duchot,Requester
1220,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-06-28 16:48:00.000,2011-06-28 17:15:00.000,Variant 16,16,Francois de Perrier,Purchasing Agent
1220,Amend Request for Quotation,Alberto Duport-Requester,2011-06-28 18:00:00.000,2011-06-28 18:06:00.000,Variant 16,16,Alberto Duport,Requester
1220,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-07-11 03:31:00.000,2011-07-11 03:46:00.000,Variant 16,16,Francois de Perrier,Purchasing Agent
1220,Amend Request for Quotation,Anne Olwada-Requester,2011-07-11 04:30:00.000,2011-07-11 04:43:00.000,Variant 16,16,Anne Olwada,Requester
1220,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-07-13 16:54:00.000,2011-07-13 17:22:00.000,Variant 16,16,Karel de Groot,Purchasing Agent
1220,Amend Request for Quotation,Francis Odell-Requester Manager,2011-07-14 09:14:00.000,2011-07-14 09:30:00.000,Variant 16,16,Francis Odell,Requester Manager
1220,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-08-14 10:42:00.000,2011-08-14 11:24:00.000,Variant 16,16,Magdalena Predutta,Purchasing Agent
1220,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-08-14 12:17:00.000,2011-08-14 12:24:00.000,Variant 16,16,Nico Ojenbeer,Requester
1220,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-09-07 14:00:00.000,2011-09-07 14:13:00.000,Variant 16,16,Francois de Perrier,Purchasing Agent
1220,Amend Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-09-08 06:18:00.000,2011-09-08 06:43:00.000,Variant 16,16,Heinz Gutschmidt,Requester Manager
1220,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-09-10 09:10:00.000,2011-09-10 09:36:00.000,Variant 16,16,Karel de Groot,Purchasing Agent
1220,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-09-10 12:06:00.000,2011-09-10 12:25:00.000,Variant 16,16,Magdalena Predutta,Purchasing Agent
1220,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-09-10 13:02:00.000,2011-09-10 17:05:00.000,Variant 16,16,Magdalena Predutta,Purchasing Agent
1220,Analyze Quotation Comparison Map,Penn Osterwalder-Requester,2011-09-10 23:57:00.000,2011-09-11 00:31:00.000,Variant 16,16,Penn Osterwalder,Requester
1220,Choose best option,Alberto Duport-Requester,2011-09-11 00:31:00.000,2011-09-11 00:31:00.000,Variant 16,16,Alberto Duport,Requester
1220,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-09-11 03:29:00.000,2011-09-11 17:55:00.000,Variant 16,16,Francois de Perrier,Purchasing Agent
1220,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-09-11 21:07:00.000,2011-09-11 21:17:00.000,Variant 16,16,Magdalena Predutta,Purchasing Agent
1220,Confirm Purchase Order,Sean Manney-Supplier,2011-09-16 02:54:00.000,2011-09-16 03:04:00.000,Variant 16,16,Sean Manney,Supplier
1220,Deliver Goods Services,Kiu Kan-Supplier,2011-09-18 23:35:00.000,2011-09-19 21:57:00.000,Variant 16,16,Kiu Kan,Supplier
1220,Release Purchase Order,Tesca Lobes-Requester,2011-09-20 05:36:00.000,2011-09-20 05:37:00.000,Variant 16,16,Tesca Lobes,Requester
1220,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-09-21 02:09:00.000,2011-09-21 02:10:00.000,Variant 16,16,Magdalena Predutta,Purchasing Agent
1220,Send Invoice,Kiu Kan-Supplier,2011-09-26 10:10:00.000,2011-09-26 10:10:00.000,Variant 16,16,Kiu Kan,Supplier
1220,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-09-27 00:22:00.000,2011-09-27 00:27:00.000,Variant 16,16,Karalda Nimwada,Financial Manager
1220,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-09-27 00:27:00.000,2011-09-27 00:27:00.000,Variant 16,16,Pedro Alvares,Financial Manager
1220,Pay Invoice,Pedro Alvares-Financial Manager,2011-09-27 00:52:00.000,2011-09-27 01:04:00.000,Variant 16,16,Pedro Alvares,Financial Manager
1300,Create Purchase Requisition,Tesca Lobes-Requester,2011-07-06 10:52:00.000,2011-07-06 11:29:00.000,Variant 11,11,Tesca Lobes,Requester
1300,Create Request for Quotation,Tesca Lobes-Requester,2011-07-06 14:04:00.000,2011-07-06 14:18:00.000,Variant 11,11,Tesca Lobes,Requester
1300,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-07-24 07:28:00.000,2011-07-24 07:53:00.000,Variant 11,11,Magdalena Predutta,Purchasing Agent
1300,Amend Request for Quotation,Clement Duchot-Requester,2011-07-24 08:47:00.000,2011-07-24 08:55:00.000,Variant 11,11,Clement Duchot,Requester
1300,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-08-08 03:50:00.000,2011-08-08 04:06:00.000,Variant 11,11,Karel de Groot,Purchasing Agent
1300,Amend Request for Quotation,Kim Passa-Requester,2011-08-08 05:02:00.000,2011-08-08 05:09:00.000,Variant 11,11,Kim Passa,Requester
1300,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-08-20 11:11:00.000,2011-08-20 11:39:00.000,Variant 11,11,Francois de Perrier,Purchasing Agent
1300,Amend Request for Quotation,Alberto Duport-Requester,2011-08-20 12:20:00.000,2011-08-20 12:30:00.000,Variant 11,11,Alberto Duport,Requester
1300,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-09-24 13:57:00.000,2011-09-24 14:23:00.000,Variant 11,11,Karel de Groot,Purchasing Agent
1308,Create Purchase Requisition,Nico Ojenbeer-Requester,2011-07-07 06:33:00.000,2011-07-07 07:20:00.000,Variant 16,16,Nico Ojenbeer,Requester
